time_s,value
0.061313,-0.289056
0.061333,-0.296813
0.061354,-0.365389
0.061375,-0.334698
0.061396,-0.326816
0.061417,-0.294262
0.061437,-0.301074
0.061458,-0.329141
0.061479,-0.323533
0.061500,-0.341355
0.061521,-0.314050
0.061542,-0.342534
0.061563,-0.339971
0.061583,-0.387867
0.061604,-0.419228
0.061625,-0.460151
0.061646,-0.495658
0.061667,-0.486810
0.061687,-0.564854
0.061708,-0.593006
0.061729,-0.648261
0.061750,-0.668153
0.061771,-0.726699
0.061792,-0.796179
0.061813,-0.831763
0.061833,-0.867201
0.061854,-0.855986
0.061875,-0.910640
0.061896,-0.934843
0.061917,-1.013095
0.061937,-1.050853
0.061958,-1.100293
0.061979,-1.172636
0.062000,-1.202614
0.062021,-1.309981
0.062042,-1.402426
0.062062,-1.533182
0.062083,-1.601709
0.062104,-1.692805
0.062125,-1.788538
0.062146,-1.875823
0.062167,-1.958816
0.062188,-1.979734
0.062208,-2.052788
0.062229,-2.068141
0.062250,-2.120181
0.062271,-2.104001
0.062292,-2.068742
0.062312,-2.062549
0.062333,-2.035367
0.062354,-2.052841
0.062375,-2.044915
0.062396,-2.088263
0.062417,-2.065548
0.062438,-2.062310
0.062458,-2.058949
0.062479,-2.080797
0.062500,-2.115525
0.062521,-2.075060
0.062542,-2.075854
0.062563,-2.015925
0.062583,-2.002313
0.062604,-1.943500
0.062625,-1.862846
0.062646,-1.791056
0.062667,-1.719366
0.062688,-1.673519
0.062708,-1.568712
0.062729,-1.515318
0.062750,-1.414927
0.062771,-1.357399
0.062792,-1.293796
0.062812,-1.267750
0.062833,-1.280262
0.062854,-1.223610
0.062875,-1.203812
0.062896,-1.142994
0.062917,-1.148935
0.062937,-1.143077
0.062958,-1.140945
0.062979,-1.116397
0.063000,-1.096472
0.063021,-1.119940
0.063042,-1.081591
0.063062,-1.085583
0.063083,-1.041563
0.063104,-1.049892
0.063125,-1.026978
0.063146,-1.001482
0.063167,-1.004959
0.063188,-0.954382
0.063208,-0.931471
0.063229,-0.877148
0.063250,-0.894349
0.063271,-0.896577
0.063292,-0.922509
0.063313,-0.901644
0.063333,-0.866098
0.063354,-0.891372
0.063375,-0.881495
0.063396,-0.912127
0.063417,-0.872301
0.063437,-0.877068
0.063458,-0.849301
0.063479,-0.793745
0.063500,-0.738601
0.063521,-0.647673
0.063542,-0.572440
0.063562,-0.444631
0.063583,-0.371271
0.063604,-0.253838
0.063625,-0.172050
0.063646,-0.057332
0.063667,0.073341
0.063688,0.137210
0.063708,0.205181
0.063729,0.216488
0.063750,0.310131
0.063771,0.375287
0.063792,0.447194
0.063813,0.507628
0.063833,0.575319
0.063854,0.657701
0.063875,0.711939
0.063896,0.829623
0.063917,0.897458
0.063938,1.022554
0.063958,1.107789
0.063979,1.205285
0.064000,1.313411
0.064021,1.377860
0.064042,1.448659
0.064062,1.449696
0.064083,1.512548
0.064104,1.552492
0.064125,1.592380
0.064146,1.565340
0.064167,1.542157
0.064187,1.545384
0.064208,1.517333
0.064229,1.548634
0.064250,1.518711
0.064271,1.533371
0.064292,1.506503
0.064313,1.489674
0.064333,1.483265
0.064354,1.469469
0.064375,1.492095
0.064396,1.465229
0.064417,1.485388
0.064438,1.484572
0.064458,1.529009
0.064479,1.503236
0.064500,1.473652
0.064521,1.488591
0.064542,1.483429
0.064562,1.524936
0.064583,1.492132
0.064604,1.489572
0.064625,1.452494
0.064646,1.443693
0.064667,1.440282
0.064687,1.435830
0.064708,1.461812
0.064729,1.447443
0.064750,1.473362
0.064771,1.459402
0.064792,1.533469
0.064812,1.580201
0.064833,1.618635
0.064854,1.690881
0.064875,1.753914
0.064896,1.856821
0.064917,1.879854
0.064938,1.917726
0.064958,1.913723
0.064979,1.946520
0.065000,1.962673
0.065021,1.958839
0.065042,1.951494
0.065063,1.892631
0.065083,1.883814
0.065104,1.812804
0.065125,1.814711
0.065146,1.809506
0.065167,1.791484
0.065187,1.767185
0.065208,1.733870
0.065229,1.756395
0.065250,1.728884
0.065271,1.725253
0.065292,1.670731
0.065312,1.661672
0.065333,1.624185
0.065354,1.561877
0.065375,1.483941
0.065396,1.344441
0.065417,1.273850
0.065438,1.152759
0.065458,1.071217
0.065479,0.971399
0.065500,0.877996
0.065521,0.761802
0.065542,0.633891
0.065563,0.571476
0.065583,0.490636
0.065604,0.450339
0.065625,0.343602
0.065646,0.292091
0.065667,0.233297
0.065687,0.182185
0.065708,0.147343
0.065729,0.061530
0.065750,0.043544
0.065771,0.000193
0.065792,-0.016485
0.065812,-0.084083
0.065833,-0.126688
0.065854,-0.179749
0.065875,-0.242648
0.065896,-0.259220
0.065917,-0.298622
0.065937,-0.291045
0.065958,-0.372178
0.065979,-0.414859
0.066000,-0.455437
0.066021,-0.471075
0.066042,-0.457733
0.066063,-0.487748
0.066083,-0.479999
0.066104,-0.487439
0.066125,-0.439085
0.066146,-0.451910
0.066167,-0.437950
0.066188,-0.429226
0.066208,-0.429260
0.066229,-0.417411
0.066250,-0.466388
0.066271,-0.471292
0.066292,-0.561135
0.066312,-0.632184
0.066333,-0.711263
0.066354,-0.766404
0.066375,-0.812859
0.066396,-0.901884
0.066417,-0.982900
0.066437,-1.094550
0.066458,-1.114155
0.066479,-1.172822
0.066500,-1.204678
0.066521,-1.248582
0.066542,-1.283858
0.066563,-1.293299
0.066583,-1.367345
0.066604,-1.393812
0.066625,-1.470074
0.066646,-1.525297
0.066667,-1.611601
0.066688,-1.675128
0.066708,-1.746658
0.066729,-1.845347
0.066750,-1.925053
0.066771,-2.046945
0.066792,-2.067590
0.066813,-2.107255
0.066833,-2.120819
0.066854,-2.170656
0.066875,-2.211740
0.066896,-2.193367
0.066917,-2.202222
0.066937,-2.165682
0.066958,-2.155039
0.066979,-2.098008
0.067000,-2.085519
0.067021,-2.043316
0.067042,-2.009154
0.067062,-1.990604
0.067083,-1.937662
0.067104,-1.940924
0.067125,-1.875972
0.067146,-1.840907
0.067167,-1.778053
0.067188,-1.765388
0.067208,-1.764385
0.067229,-1.711581
0.067250,-1.658140
0.067271,-1.584323
0.067292,-1.572302
0.067313,-1.508162
0.067333,-1.489496
0.067354,-1.429755
0.067375,-1.365388
0.067396,-1.308989
0.067417,-1.212868
0.067437,-1.173219
0.067458,-1.095209
0.067479,-1.065120
0.067500,-1.001590
0.067521,-0.980308
0.067542,-0.979852
0.067562,-0.973251
0.067583,-0.961975
0.067604,-0.928660
0.067625,-0.991914
0.067646,-1.010996
0.067667,-1.062905
0.067687,-1.063484
0.067708,-1.057661
0.067729,-1.064324
0.067750,-1.040088
0.067771,-1.050908
0.067792,-1.009180
0.067813,-0.997429
0.067833,-0.928107
0.067854,-0.878918
0.067875,-0.824261
0.067896,-0.796557
0.067917,-0.781504
0.067938,-0.714570
0.067958,-0.732658
0.067979,-0.718823
0.068000,-0.734555
0.068021,-0.693545
0.068042,-0.651923
0.068062,-0.628313
0.068083,-0.593592
0.068104,-0.579755
0.068125,-0.498956
0.068146,-0.438842
0.068167,-0.318211
0.068187,-0.230930
0.068208,-0.114135
0.068229,-0.015182
0.068250,0.057706
0.068271,0.203289
0.068292,0.305223
0.068313,0.427972
0.068333,0.491800
0.068354,0.593960
0.068375,0.683350
0.068396,0.757691
0.068417,0.820170
0.068438,0.855024
0.068458,0.949287
0.068479,1.005821
0.068500,1.107463
0.068521,1.137581
0.068542,1.184560
0.068563,1.234052
0.068583,1.255737
0.068604,1.327527
0.068625,1.378276
0.068646,1.458718
0.068667,1.465714
0.068687,1.505990
0.068708,1.540828
0.068729,1.595540
0.068750,1.635295
0.068771,1.629548
0.068792,1.666402
0.068812,1.647920
0.068833,1.674762
0.068854,1.628264
0.068875,1.583933
0.068896,1.553553
0.068917,1.519261
0.068938,1.501607
0.068958,1.449882
0.068979,1.441965
0.069000,1.374715
0.069021,1.353042
0.069042,1.331647
0.069063,1.369745
0.069083,1.417022
0.069104,1.416814
0.069125,1.459923
0.069146,1.460639
0.069167,1.525082
0.069187,1.545179
0.069208,1.561145
0.069229,1.561429
0.069250,1.573269
0.069271,1.590467
0.069292,1.553087
0.069312,1.560259
0.069333,1.525149
0.069354,1.546677
0.069375,1.541106
0.069396,1.579432
0.069417,1.632653
0.069437,1.637091
0.069458,1.676093
0.069479,1.690054
0.069500,1.776916
0.069521,1.839662
0.069542,1.909558
0.069563,1.923038
0.069583,1.943220
0.069604,1.982333
0.069625,1.966592
0.069646,1.976297
0.069667,1.928098
0.069688,1.934169
0.069708,1.888329
0.069729,1.847573
0.069750,1.814022
0.069771,1.748709
0.069792,1.701811
0.069812,1.625805
0.069833,1.607624
0.069854,1.550904
0.069875,1.520014
0.069896,1.424655
0.069917,1.335384
0.069937,1.294762
0.069958,1.239083
0.069979,1.214741
0.070000,1.114899
0.070021,1.066173
0.070042,0.984171
0.070063,0.904645
0.070083,0.819874
0.070104,0.731507
0.070125,0.656968
0.070146,0.541864
0.070167,0.475585
0.070188,0.355713
0.070208,0.281990
0.070229,0.165127
0.070250,0.053700
0.070271,-0.013787
0.070292,-0.075332
0.070312,-0.088600
0.070333,-0.174697
0.070354,-0.214217
0.070375,-0.247588
0.070396,-0.230777
0.070417,-0.229165
0.070437,-0.224827
0.070458,-0.208595
0.070479,-0.246340
0.070500,-0.240105
0.070521,-0.295944
0.070542,-0.305736
0.070562,-0.347977
0.070583,-0.392282
0.070604,-0.429715
0.070625,-0.479282
0.070646,-0.481984
0.070667,-0.542962
0.070688,-0.577962
0.070708,-0.622263
0.070729,-0.584941
0.070750,-0.572001
0.070771,-0.575123
0.070792,-0.565692
0.070813,-0.598644
0.070833,-0.573516
0.070854,-0.600565
0.070875,-0.593702
0.070896,-0.631144
0.070917,-0.677809
0.070937,-0.745579
0.070958,-0.840147
0.070979,-0.898238
0.071000,-0.989687
0.071021,-1.053623
0.071042,-1.174237
0.071062,-1.219489
0.071083,-1.279632
0.071104,-1.364208
0.071125,-1.441401
0.071146,-1.542708
0.071167,-1.569202
0.071188,-1.625733
0.071208,-1.646312
0.071229,-1.711124
0.071250,-1.759661
0.071271,-1.811417
0.071292,-1.862918
0.071313,-1.880981
0.071333,-1.926433
0.071354,-1.924137
0.071375,-2.005577
0.071396,-2.039954
0.071417,-2.068258
0.071438,-2.094075
0.071458,-2.118775
0.071479,-2.170574
0.071500,-2.159346
0.071521,-2.172992
0.071542,-2.150726
0.071562,-2.180017
0.071583,-2.172360
0.071604,-2.152474
0.071625,-2.102606
0.071646,-2.014750
0.071667,-1.970857
0.071687,-1.864807
0.071708,-1.822904
0.071729,-1.754091
0.071750,-1.686461
0.071771,-1.595692
0.071792,-1.520074
0.071813,-1.499966
0.071833,-1.456471
0.071854,-1.445376
0.071875,-1.389815
0.071896,-1.398691
0.071917,-1.376785
0.071938,-1.363015
0.071958,-1.331264
0.071979,-1.265507
0.072000,-1.263301
0.072021,-1.211928
0.072042,-1.186412
0.072062,-1.117271
0.072083,-1.067375
0.072104,-0.985829
0.072125,-0.917008
0.072146,-0.902099
0.072167,-0.884691
0.072187,-0.904535
0.072208,-0.858288
0.072229,-0.878927
0.072250,-0.885021
0.072271,-0.921014
0.072292,-0.955243
0.072312,-0.947620
0.072333,-0.982424
0.072354,-0.987373
0.072375,-1.011074
0.072396,-0.967424
0.072417,-0.957877
0.072438,-0.922840
0.072458,-0.889473
0.072479,-0.867618
0.072500,-0.818446
0.072521,-0.801043
0.072542,-0.695978
0.072563,-0.638928
0.072583,-0.573230
0.072604,-0.544365
0.072625,-0.514878
0.072646,-0.444370
0.072667,-0.382715
0.072687,-0.303777
0.072708,-0.278717
0.072729,-0.187739
0.072750,-0.132541
0.072771,-0.057846
0.072792,0.001697
0.072812,0.062887
0.072833,0.166021
0.072854,0.221299
0.072875,0.342027
0.072896,0.429542
0.072917,0.538172
0.072938,0.616329
0.072958,0.712690
0.072979,0.835874
0.073000,0.960138
0.073021,1.099268
0.073042,1.143035
0.073063,1.224387
0.073083,1.270600
0.073104,1.346018
0.073125,1.386022
0.073146,1.399809
0.073167,1.444849
0.073188,1.435813
0.073208,1.455041
0.073229,1.438051
0.073250,1.460418
0.073271,1.449894
0.073292,1.468505
0.073312,1.497984
0.073333,1.525145
0.073354,1.592364
0.073375,1.581026
0.073396,1.606170
0.073417,1.604987
0.073437,1.657104
0.073458,1.678356
0.073479,1.646566
0.073500,1.619184
0.073521,1.563758
0.073542,1.538980
0.073563,1.472381
0.073583,1.462020
0.073604,1.412795
0.073625,1.391187
0.073646,1.371185
0.073667,1.340260
0.073688,1.365604
0.073708,1.349097
0.073729,1.380649
0.073750,1.383278
0.073771,1.447603
0.073792,1.507320
0.073812,1.535255
0.073833,1.547522
0.073854,1.556376
0.073875,1.624426
0.073896,1.636778
0.073917,1.690039
0.073937,1.685390
0.073958,1.696312
0.073979,1.706252
0.074000,1.701759
0.074021,1.741069
0.074042,1.744413
0.074062,1.784726
0.074083,1.770108
0.074104,1.788956
0.074125,1.799179
0.074146,1.817983
0.074167,1.813007
0.074188,1.792051
0.074208,1.849813
0.074229,1.857343
0.074250,1.892456
0.074271,1.862047
0.074292,1.846896
0.074313,1.834778
0.074333,1.812058
0.074354,1.803965
0.074375,1.741785
0.074396,1.699273
0.074417,1.593938
0.074437,1.515428
0.074458,1.408351
0.074479,1.337188
0.074500,1.253004
0.074521,1.118373
0.074542,1.045451
0.074562,0.945296
0.074583,0.889997
0.074604,0.786401
0.074625,0.717452
0.074646,0.667557
0.074667,0.635011
0.074688,0.612528
0.074708,0.536913
0.074729,0.484078
0.074750,0.381243
0.074771,0.330469
0.074792,0.235418
0.074813,0.165984
0.074833,0.100191
0.074854,-0.021218
0.074875,-0.110105
0.074896,-0.209713
0.074917,-0.239020
0.074938,-0.306876
0.074958,-0.346651
0.074979,-0.386848
0.075000,-0.393798
0.075021,-0.381562
0.075042,-0.405859
0.075062,-0.389358
0.075083,-0.413565
0.075104,-0.362766
0.075125,-0.354645
0.075146,-0.353745
0.075167,-0.358510
0.075187,-0.397382
0.075208,-0.424876
0.075229,-0.478317
0.075250,-0.464670
0.075271,-0.496169
0.075292,-0.518320
0.075313,-0.584026
0.075333,-0.621720
0.075354,-0.633598
0.075375,-0.679953
0.075396,-0.689722
0.075417,-0.758552
0.075438,-0.764659
0.075458,-0.794532
0.075479,-0.828100
0.075500,-0.878379
0.075521,-0.924207
0.075542,-0.942952
0.075562,-1.000007
0.075583,-1.010522
0.075604,-1.074070
0.075625,-1.119377
0.075646,-1.226257
0.075667,-1.313118
0.075687,-1.363046
0.075708,-1.442618
0.075729,-1.497128
0.075750,-1.621838
0.075771,-1.706504
0.075792,-1.798802
0.075813,-1.855572
0.075833,-1.936846
0.075854,-2.003763
0.075875,-2.022376
0.075896,-2.062502
0.075917,-2.053086
0.075938,-2.087250
0.075958,-2.061306
0.075979,-2.070214
0.076000,-2.065941
0.076021,-2.031605
0.076042,-2.021587
0.076063,-2.000693
0.076083,-2.045832
0.076104,-2.060412
0.076125,-2.089757
0.076146,-2.052175
0.076167,-2.045336
0.076187,-2.053548
0.076208,-2.033001
0.076229,-2.024089
0.076250,-1.954991
0.076271,-1.934785
0.076292,-1.848779
0.076312,-1.773813
0.076333,-1.688475
0.076354,-1.596667
0.076375,-1.515490
0.076396,-1.421633
0.076417,-1.382178
0.076438,-1.310418
0.076458,-1.286466
0.076479,-1.206869
0.076500,-1.164889
0.076521,-1.161446
0.076542,-1.162167
0.076563,-1.177527
0.076583,-1.118531
0.076604,-1.112357
0.076625,-1.079435
0.076646,-1.072124
0.076667,-1.047539
0.076687,-1.038313
0.076708,-1.026984
0.076729,-0.985886
0.076750,-0.983282
0.076771,-0.929864
0.076792,-0.932623
0.076812,-0.888593
0.076833,-0.865558
0.076854,-0.856677
0.076875,-0.855499
0.076896,-0.878106
0.076917,-0.828317
0.076937,-0.814950
0.076958,-0.798445
0.076979,-0.836656
0.077000,-0.831521
0.077021,-0.832705
0.077042,-0.826519
0.077063,-0.787890
0.077083,-0.792510
0.077104,-0.744045
0.077125,-0.743016
0.077146,-0.691660
0.077167,-0.640541
0.077188,-0.561003
0.077208,-0.467876
0.077229,-0.397193
0.077250,-0.276574
0.077271,-0.173146
0.077292,-0.047641
0.077312,-0.004244
0.077333,0.082462
0.077354,0.170690
0.077375,0.256046
0.077396,0.350733
0.077417,0.381625
0.077437,0.449724
0.077458,0.477751
0.077479,0.554394
0.077500,0.617173
0.077521,0.705451
0.077542,0.796553
0.077563,0.866383
0.077583,0.959404
0.077604,1.035283
0.077625,1.179494
0.077646,1.248494
0.077667,1.338744
0.077688,1.422444
0.077708,1.500774
0.077729,1.571411
0.077750,1.568250
0.077771,1.585135
0.077792,1.565541
0.077813,1.594044
0.077833,1.585891
0.077854,1.586271
0.077875,1.565202
0.077896,1.534596
0.077917,1.529943
0.077937,1.489862
0.077958,1.534087
0.077979,1.529319
0.078000,1.531193
0.078021,1.513382
0.078042,1.516975
0.078062,1.541960
0.078083,1.526589
0.078104,1.533745
0.078125,1.508410
0.078146,1.539425
0.078167,1.524625
0.078188,1.520314
0.078208,1.483675
0.078229,1.447108
0.078250,1.461694
0.078271,1.431835
0.078292,1.457929
0.078313,1.447273
0.078333,1.449165
0.078354,1.413232
0.078375,1.407980
0.078396,1.441417
0.078417,1.464381
0.078437,1.506012
0.078458,1.503307
0.078479,1.570312
0.078500,1.605252
0.078521,1.673876
0.078542,1.716914
0.078562,1.746302
0.078583,1.822592
0.078604,1.854705
0.078625,1.897399
0.078646,1.883253
0.078667,1.896343
0.078687,1.863773
0.078708,1.847235
0.078729,1.843936
0.078750,1.829061
0.078771,1.820825
0.078792,1.739030
0.078813,1.721949
0.078833,1.685492
0.078854,1.697152
0.078875,1.693982
0.078896,1.666567
0.078917,1.664525
0.078938,1.646785
0.078958,1.646771
0.078979,1.577316
0.079000,1.545388
0.079021,1.472322
0.079042,1.407230
0.079062,1.319912
0.079083,1.210435
0.079104,1.122983
0.079125,0.964508
0.079146,0.862482
0.079167,0.749037
0.079187,0.684092
0.079208,0.602387
0.079229,0.502444
0.079250,0.405969
0.079271,0.320033
0.079292,0.299569
0.079313,0.226469
0.079333,0.195566
0.079354,0.132779
0.079375,0.102620
0.079396,0.054504
0.079417,-0.018165
0.079438,-0.049202
0.079458,-0.126073
0.079479,-0.164609
0.079500,-0.228699
0.079521,-0.251034
0.079542,-0.301684
0.079563,-0.351291
0.079583,-0.407843
0.079604,-0.464872
0.079625,-0.443528
0.079646,-0.469328
0.079667,-0.472528
0.079687,-0.529232
0.079708,-0.538662
0.079729,-0.534358
0.079750,-0.544140
0.079771,-0.519684
0.079792,-0.518898
0.079812,-0.489245
0.079833,-0.508140
0.079854,-0.488240
0.079875,-0.509839
0.079896,-0.521633
0.079917,-0.546227
0.079938,-0.604566
0.079958,-0.613472
0.079979,-0.672318
0.080000,-0.714526
0.080021,-0.829905
0.080042,-0.911564
0.080063,-0.965430
0.080083,-1.017154
0.080104,-1.070105
0.080125,-1.150443
0.080146,-1.185774
0.080167,-1.262115
0.080187,-1.275451
0.080208,-1.316215
0.080229,-1.334908
0.080250,-1.357149
0.080271,-1.420645
0.080292,-1.458254
0.080312,-1.540321
0.080333,-1.586358
0.080354,-1.693051
0.080375,-1.782255
0.080396,-1.861018
0.080417,-1.910142
0.080437,-1.971531
0.080458,-2.076714
0.080479,-2.119956
0.080500,-2.184967
0.080521,-2.172502
0.080542,-2.181247
0.080563,-2.168689
0.080583,-2.151025
0.080604,-2.147611
0.080625,-2.107820
0.080646,-2.092328
0.080667,-2.023013
0.080688,-1.995242
0.080708,-1.955224
0.080729,-1.951181
0.080750,-1.912287
0.080771,-1.867272
0.080792,-1.878470
0.080812,-1.842096
0.080833,-1.828694
0.080854,-1.748827
0.080875,-1.705989
0.080896,-1.662235
0.080917,-1.630827
0.080937,-1.599027
0.080958,-1.529016
0.080979,-1.480507
0.081000,-1.389531
0.081021,-1.343783
0.081042,-1.264986
0.081063,-1.238471
0.081083,-1.185045
0.081104,-1.096620
0.081125,-1.052912
0.081146,-0.996012
0.081167,-0.988163
0.081188,-0.931734
0.081208,-0.917976
0.081229,-0.905885
0.081250,-0.924560
0.081271,-0.938223
0.081292,-0.922273
0.081312,-0.934941
0.081333,-0.920528
0.081354,-0.972555
0.081375,-0.969232
0.081396,-0.991552
0.081417,-0.991005
0.081437,-0.946256
0.081458,-0.908529
0.081479,-0.857004
0.081500,-0.857830
0.081521,-0.802881
0.081542,-0.766022
0.081562,-0.702534
0.081583,-0.682668
0.081604,-0.666101
0.081625,-0.631939
0.081646,-0.628946
0.081667,-0.589165
0.081688,-0.620837
0.081708,-0.597946
0.081729,-0.574095
0.081750,-0.527708
0.081771,-0.471837
0.081792,-0.414146
0.081813,-0.329420
0.081833,-0.285784
0.081854,-0.181046
0.081875,-0.081038
0.081896,0.078122
0.081917,0.190504
0.081937,0.286332
0.081958,0.393347
0.081979,0.471221
0.082000,0.596714
0.082021,0.654865
0.082042,0.731547
0.082062,0.789207
0.082083,0.872544
0.082104,0.929641
0.082125,0.970816
0.082146,1.039643
0.082167,1.075221
0.082188,1.157014
0.082208,1.199949
0.082229,1.297821
0.082250,1.350885
0.082271,1.380596
0.082292,1.424041
0.082313,1.455964
0.082333,1.544541
0.082354,1.587586
0.082375,1.632862
0.082396,1.624889
0.082417,1.657245
0.082438,1.670031
0.082458,1.660592
0.082479,1.664357
0.082500,1.634872
0.082521,1.649637
0.082542,1.598301
0.082562,1.585995
0.082583,1.548024
0.082604,1.501503
0.082625,1.463486
0.082646,1.424123
0.082667,1.433247
0.082687,1.413522
0.082708,1.420406
0.082729,1.370019
0.082750,1.384095
0.082771,1.419500
0.082792,1.459825
0.082813,1.502250
0.082833,1.497501
0.082854,1.544557
0.082875,1.534710
0.082896,1.549218
0.082917,1.543176
0.082938,1.547918
0.082958,1.541282
0.082979,1.524524
0.083000,1.537241
0.083021,1.514585
0.083042,1.540926
0.083062,1.511817
0.083083,1.534870
0.083104,1.578773
0.083125,1.643920
0.083146,1.710009
0.083167,1.716163
0.083187,1.774951
0.083208,1.814924
0.083229,1.883919
0.083250,1.906907
0.083271,1.939549
0.083292,1.936323
0.083312,1.905409
0.083333,1.891387
0.083354,1.828768
0.083375,1.817776
0.083396,1.752504
0.083417,1.712348
0.083438,1.658032
0.083458,1.618463
0.083479,1.587256
0.083500,1.501456
0.083521,1.446076
0.083542,1.389336
0.083563,1.389220
0.083583,1.326619
0.083604,1.275824
0.083625,1.202279
0.083646,1.120075
0.083667,1.073191
0.083687,0.983281
0.083708,0.935841
0.083729,0.835155
0.083750,0.752574
0.083771,0.638797
0.083792,0.540017
0.083812,0.462666
0.083833,0.363711
0.083854,0.275804
0.083875,0.161022
0.083896,0.123134
0.083917,0.030315
0.083938,-0.050415
0.083958,-0.138261
0.083979,-0.207296
0.084000,-0.218724
0.084021,-0.254316
0.084042,-0.252084
0.084063,-0.293797
0.084083,-0.298176
0.084104,-0.323407
0.084125,-0.325814
0.084146,-0.323195
0.084167,-0.331281
0.084188,-0.336248
0.084208,-0.413193
0.084229,-0.423507
0.084250,-0.466488
0.084271,-0.495816
0.084292,-0.549122
0.084312,-0.595167
0.084333,-0.599578
0.084354,-0.626827
0.084375,-0.629381
0.084396,-0.676957
0.084417,-0.670806
0.084437,-0.674371
0.084458,-0.638798
0.084479,-0.619457
0.084500,-0.622849
0.084521,-0.607692
0.084542,-0.672227
0.084563,-0.696798
0.084583,-0.745318
0.084604,-0.773019
0.084625,-0.851011
0.084646,-0.948210
0.084667,-1.028396
0.084688,-1.118866
0.084708,-1.179813
0.084729,-1.291111
0.084750,-1.349169
0.084771,-1.428406
0.084792,-1.460662
0.084812,-1.507816
0.084833,-1.585256
0.084854,-1.618810
0.084875,-1.682462
0.084896,-1.703225
0.084917,-1.747029
0.084937,-1.749642
0.084958,-1.797515
0.084979,-1.863302
0.085000,-1.925150
0.085021,-1.978313
0.085042,-1.981883
0.085062,-2.042148
0.085083,-2.060525
0.085104,-2.116899
0.085125,-2.127422
0.085146,-2.132209
0.085167,-2.161827
0.085188,-2.161893
0.085208,-2.165540
0.085229,-2.119665
0.085250,-2.113966
0.085271,-2.061596
0.085292,-2.032649
0.085313,-1.986967
0.085333,-1.936138
0.085354,-1.875728
0.085375,-1.754830
0.085396,-1.698121
0.085417,-1.621707
0.085437,-1.598908
0.085458,-1.544348
0.085479,-1.479797
0.085500,-1.428136
0.085521,-1.390256
0.085542,-1.381396
0.085562,-1.326024
0.085583,-1.323794
0.085604,-1.288457
0.085625,-1.283542
0.085646,-1.243296
0.085667,-1.199785
0.085688,-1.169842
0.085708,-1.084357
0.085729,-1.044025
0.085750,-0.979337
0.085771,-0.956937
0.085792,-0.899924
0.085813,-0.844709
0.085833,-0.786645
0.085854,-0.764495
0.085875,-0.805539
0.085896,-0.803458
0.085917,-0.837553
0.085938,-0.831057
0.085958,-0.873028
0.085979,-0.886737
0.086000,-0.891847
0.086021,-0.919995
0.086042,-0.909248
0.086062,-0.916086
0.086083,-0.878792
0.086104,-0.870731
0.086125,-0.812750
0.086146,-0.766315
0.086167,-0.694087
0.086187,-0.628166
0.086208,-0.616406
0.086229,-0.559404
0.086250,-0.519925
0.086271,-0.422267
0.086292,-0.386291
0.086313,-0.353096
0.086333,-0.314149
0.086354,-0.276246
0.086375,-0.213979
0.086396,-0.165630
0.086417,-0.069594
0.086438,-0.018848
0.086458,0.075294
0.086479,0.138088
0.086500,0.223383
0.086521,0.325508
0.086542,0.395377
0.086562,0.502557
0.086583,0.585119
0.086604,0.732945
0.086625,0.833456
0.086646,0.917775
0.086667,0.985896
0.086687,1.077722
0.086708,1.185251
0.086729,1.249431
0.086750,1.338984
0.086771,1.357561
0.086792,1.408647
0.086813,1.421991
0.086833,1.446295
0.086854,1.480285
0.086875,1.486460
0.086896,1.510265
0.086917,1.486453
0.086938,1.514504
0.086958,1.522646
0.086979,1.547083
0.087000,1.538998
0.087021,1.567863
0.087042,1.633260
0.087063,1.651787
0.087083,1.688210
0.087104,1.654987
0.087125,1.661122
0.087146,1.641909
0.087167,1.632135
0.087187,1.611831
0.087208,1.562337
0.087229,1.525757
0.087250,1.447553
0.087271,1.415084
0.087292,1.369805
0.087312,1.380281
0.087333,1.348543
0.087354,1.329764
0.087375,1.359600
0.087396,1.371469
0.087417,1.417862
0.087438,1.415722
0.087458,1.467562
0.087479,1.510378
0.087500,1.573045
0.087521,1.608172
0.087542,1.612539
0.087563,1.626142
0.087583,1.611911
0.087604,1.643374
0.087625,1.631284
0.087646,1.674013
0.087667,1.675044
0.087687,1.656825
0.087708,1.665076
0.087729,1.674176
0.087750,1.723038
0.087771,1.717499
0.087792,1.744249
0.087812,1.749586
0.087833,1.788295
0.087854,1.799944
0.087875,1.794942
0.087896,1.802353
0.087917,1.787818
0.087937,1.827964
0.087958,1.796997
0.087979,1.787958
0.088000,1.744207
0.088021,1.683969
0.088042,1.621494
0.088063,1.557773
0.088083,1.531258
0.088104,1.443666
0.088125,1.363225
0.088146,1.238018
0.088167,1.163234
0.088188,1.073783
0.088208,0.980799
0.088229,0.901938
0.088250,0.795802
0.088271,0.760663
0.088292,0.682192
0.088312,0.624767
0.088333,0.550340
0.088354,0.503409
0.088375,0.452996
0.088396,0.390188
0.088417,0.353694
0.088437,0.265063
0.088458,0.189440
0.088479,0.056183
0.088500,-0.014985
0.088521,-0.086229
0.088542,-0.159587
0.088563,-0.227370
0.088583,-0.335756
0.088604,-0.381304
0.088625,-0.433664
0.088646,-0.446907
0.088667,-0.487477
0.088688,-0.479802
0.088708,-0.463486
0.088729,-0.456262
0.088750,-0.429931
0.088771,-0.441315
0.088792,-0.411854
0.088813,-0.445789
0.088833,-0.439563
0.088854,-0.444001
0.088875,-0.462694
0.088896,-0.494398
0.088917,-0.570974
