time_s,value
0.090250,0.648675
0.090271,0.648571
0.090292,0.648467
0.090313,0.648362
0.090333,0.648258
0.090354,0.648154
0.090375,0.648050
0.090396,0.647946
0.090417,0.647841
0.090438,0.647737
0.090458,0.647633
0.090479,0.647529
0.090500,0.647425
0.090521,0.647321
0.090542,0.647216
0.090563,0.647112
0.090583,0.647008
0.090604,0.646904
0.090625,0.646800
0.090646,0.646695
0.090667,0.646591
0.090687,0.646487
0.090708,0.646383
0.090729,0.646279
0.090750,0.646174
0.090771,0.646070
0.090792,0.645966
0.090812,0.645862
0.090833,0.645758
0.090854,0.645653
0.090875,0.645549
0.090896,0.645445
0.090917,0.645341
0.090938,0.645237
0.090958,0.645133
0.090979,0.645028
0.091000,0.644924
0.091021,0.644820
0.091042,0.644716
0.091063,0.644612
0.091083,0.644507
0.091104,0.644403
0.091125,0.644299
0.091146,0.644195
0.091167,0.644091
0.091187,0.643986
0.091208,0.643882
0.091229,0.643778
0.091250,0.643674
0.091271,0.643570
0.091292,0.643466
0.091312,0.643361
0.091333,0.643257
0.091354,0.643153
0.091375,0.643049
0.091396,0.642945
0.091417,0.642840
0.091438,0.642736
0.091458,0.642632
0.091479,0.642528
0.091500,0.642424
0.091521,0.642319
0.091542,0.642215
0.091563,0.642111
0.091583,0.642007
0.091604,0.641903
0.091625,0.641798
0.091646,0.641694
0.091667,0.641590
0.091688,0.641486
0.091708,0.641382
0.091729,0.641278
0.091750,0.641173
0.091771,0.641069
0.091792,0.640965
0.091812,0.640861
0.091833,0.640757
0.091854,0.640652
0.091875,0.640548
0.091896,0.640444
0.091917,0.640340
0.091937,0.640236
0.091958,0.640131
0.091979,0.640027
0.092000,0.639923
0.092021,0.639819
0.092042,0.639715
0.092063,0.639611
0.092083,0.639506
0.092104,0.639402
0.092125,0.639298
0.092146,0.639194
0.092167,0.639090
0.092188,0.638985
0.092208,0.638881
0.092229,0.638777
0.092250,0.638673
0.092271,0.638569
0.092292,0.638464
0.092312,0.638360
0.092333,0.638256
0.092354,0.638152
0.092375,0.638048
0.092396,0.637944
0.092417,0.637839
0.092437,0.637735
0.092458,0.637631
0.092479,0.637527
0.092500,0.637423
0.092521,0.637318
0.092542,0.637214
0.092562,0.637110
0.092583,0.637006
0.092604,0.636902
0.092625,0.636797
0.092646,0.636693
0.092667,0.636589
0.092688,0.636485
0.092708,0.636381
0.092729,0.636276
0.092750,0.636172
0.092771,0.636068
0.092792,0.635964
0.092813,0.635860
0.092833,0.635756
0.092854,0.635651
0.092875,0.635547
0.092896,0.635443
0.092917,0.635339
0.092937,0.635235
0.092958,0.635130
0.092979,0.635026
0.093000,0.634922
0.093021,0.634818
0.093042,0.634714
0.093062,0.634609
0.093083,0.634505
0.093104,0.634401
0.093125,0.634297
0.093146,0.634193
0.093167,0.634089
0.093188,0.633984
0.093208,0.633880
0.093229,0.633776
0.093250,0.633672
0.093271,0.633568
0.093292,0.633463
0.093313,0.633359
0.093333,0.633255
0.093354,0.633151
0.093375,0.633047
0.093396,0.632942
0.093417,0.632838
0.093438,0.632734
0.093458,0.632630
0.093479,0.632526
0.093500,0.632421
0.093521,0.632317
0.093542,0.632213
0.093562,0.632109
0.093583,0.632005
0.093604,0.631901
0.093625,0.631796
0.093646,0.631692
0.093667,0.631588
0.093687,0.631484
0.093708,0.631380
0.093729,0.631275
0.093750,0.631171
0.093771,0.631067
0.093792,0.630963
0.093813,0.630859
0.093833,0.630754
0.093854,0.630650
0.093875,0.630546
0.093896,0.630442
0.093917,0.630338
0.093938,0.630234
0.093958,0.630129
0.093979,0.630025
0.094000,0.629921
0.094021,0.629817
0.094042,0.629713
0.094062,0.629608
0.094083,0.629504
0.094104,0.629400
0.094125,0.629296
0.094146,0.629192
0.094167,0.629087
0.094187,0.628983
0.094208,0.628879
0.094229,0.628775
0.094250,0.628671
0.094271,0.628567
0.094292,0.628462
0.094312,0.628358
0.094333,0.628254
0.094354,0.628150
0.094375,0.628046
0.094396,0.627941
0.094417,0.627837
0.094438,0.627733
0.094458,0.627629
0.094479,0.627525
0.094500,0.627420
0.094521,0.627316
0.094542,0.627212
0.094563,0.627108
0.094583,0.627004
0.094604,0.626899
0.094625,0.626795
0.094646,0.626691
0.094667,0.626587
0.094687,0.626483
0.094708,0.626379
0.094729,0.626274
0.094750,0.626170
0.094771,0.626066
0.094792,0.625962
0.094812,0.625858
0.094833,0.625753
0.094854,0.625649
0.094875,0.625545
0.094896,0.625441
0.094917,0.625337
0.094938,0.625232
0.094958,0.625128
0.094979,0.625024
0.095000,0.624920
0.095021,0.624816
0.095042,0.624712
0.095063,0.624607
0.095083,0.624503
0.095104,0.624399
0.095125,0.624295
0.095146,0.624191
0.095167,0.624086
0.095188,0.623982
0.095208,0.623878
0.095229,0.623774
0.095250,0.623670
0.095271,0.623565
0.095292,0.623461
0.095312,0.623357
0.095333,0.623253
0.095354,0.623149
0.095375,0.623044
0.095396,0.622940
0.095417,0.622836
0.095437,0.622732
0.095458,0.622628
0.095479,0.622524
0.095500,0.622419
0.095521,0.622315
0.095542,0.622211
0.095563,0.622107
0.095583,0.622003
0.095604,0.621898
0.095625,0.621794
0.095646,0.621690
0.095667,0.621586
0.095688,0.621482
0.095708,0.621377
0.095729,0.621273
0.095750,0.621169
0.095771,0.621065
0.095792,0.620961
0.095812,0.620857
0.095833,0.620752
0.095854,0.620648
0.095875,0.620544
0.095896,0.620440
0.095917,0.620336
0.095937,0.620231
0.095958,0.620127
0.095979,0.620023
0.096000,0.619919
0.096021,0.619815
0.096042,0.619710
0.096062,0.619606
0.096083,0.619502
0.096104,0.619398
0.096125,0.619294
0.096146,0.619190
0.096167,0.619085
0.096188,0.618981
0.096208,0.618877
0.096229,0.618773
0.096250,0.618669
0.096271,0.618564
0.096292,0.618460
0.096313,0.618356
0.096333,0.618252
0.096354,0.618148
0.096375,0.618043
0.096396,0.617939
0.096417,0.617835
0.096437,0.617731
0.096458,0.617627
0.096479,0.617522
0.096500,0.617418
0.096521,0.617314
0.096542,0.617210
0.096562,0.617106
0.096583,0.617002
0.096604,0.616897
0.096625,0.616793
0.096646,0.616689
0.096667,0.616585
0.096688,0.616481
0.096708,0.616376
0.096729,0.616272
0.096750,0.616168
0.096771,0.616064
0.096792,0.615960
0.096813,0.615855
0.096833,0.615751
0.096854,0.615647
0.096875,0.615543
0.096896,0.615439
0.096917,0.615335
0.096937,0.615230
0.096958,0.615126
0.096979,0.615022
0.097000,0.614918
0.097021,0.614814
0.097042,0.614709
0.097062,0.614605
0.097083,0.614501
0.097104,0.614397
0.097125,0.614293
0.097146,0.614188
0.097167,0.614084
0.097187,0.613980
0.097208,0.613876
0.097229,0.613772
0.097250,0.613667
0.097271,0.613563
0.097292,0.613459
0.097313,0.613355
0.097333,0.613251
0.097354,0.613147
0.097375,0.613042
0.097396,0.612938
0.097417,0.612834
0.097438,0.612730
0.097458,0.612626
0.097479,0.612521
0.097500,0.612417
0.097521,0.612313
0.097542,0.612209
0.097562,0.612105
0.097583,0.612000
0.097604,0.611896
0.097625,0.611792
0.097646,0.611688
0.097667,0.611584
0.097687,0.611480
0.097708,0.611375
0.097729,0.611271
0.097750,0.611167
0.097771,0.611063
0.097792,0.610959
0.097813,0.610854
0.097833,0.610750
0.097854,0.610646
0.097875,0.610542
0.097896,0.610438
0.097917,0.610333
0.097938,0.610229
0.097958,0.610125
0.097979,0.610021
0.098000,0.609917
0.098021,0.609812
0.098042,0.609708
0.098063,0.609604
0.098083,0.609500
0.098104,0.609396
0.098125,0.609292
0.098146,0.609187
0.098167,0.609083
0.098187,0.608979
0.098208,0.608875
0.098229,0.608771
0.098250,0.608666
0.098271,0.608562
0.098292,0.608458
0.098312,0.608354
0.098333,0.608250
0.098354,0.608145
0.098375,0.608041
0.098396,0.607937
0.098417,0.607833
0.098438,0.607729
0.098458,0.607625
0.098479,0.607520
0.098500,0.607416
0.098521,0.607312
0.098542,0.607208
0.098563,0.607104
0.098583,0.606999
0.098604,0.606895
0.098625,0.606791
0.098646,0.606687
0.098667,0.606583
0.098687,0.606478
0.098708,0.606374
0.098729,0.606270
0.098750,0.606166
0.098771,0.606062
0.098792,0.605958
0.098812,0.605853
0.098833,0.605749
0.098854,0.605645
0.098875,0.605541
0.098896,0.605437
0.098917,0.605332
0.098937,0.605228
0.098958,0.605124
0.098979,0.605020
0.099000,0.604916
0.099021,0.604811
0.099042,0.604707
0.099063,0.604603
0.099083,0.604499
0.099104,0.604395
0.099125,0.604290
0.099146,0.604186
0.099167,0.604082
0.099188,0.603978
0.099208,0.603874
0.099229,0.603770
0.099250,0.603665
0.099271,0.603561
0.099292,0.603457
0.099312,0.603353
0.099333,0.603249
0.099354,0.603144
0.099375,0.603040
0.099396,0.602936
0.099417,0.602832
0.099437,0.602728
0.099458,0.602623
0.099479,0.602519
0.099500,0.602415
0.099521,0.602311
0.099542,0.602207
0.099563,0.602103
0.099583,0.601998
0.099604,0.601894
0.099625,0.601790
0.099646,0.601686
0.099667,0.601582
0.099688,0.601477
0.099708,0.601373
0.099729,0.601269
0.099750,0.601165
0.099771,0.601061
0.099792,0.600956
0.099813,0.600852
0.099833,0.600748
0.099854,0.600644
0.099875,0.600540
0.099896,0.600435
0.099917,0.600331
0.099937,0.600227
0.099958,0.600123
0.099979,0.600019
0.100000,0.599915
0.100021,0.599810
0.100042,0.599706
0.100062,0.599602
0.100083,0.599498
0.100104,0.599394
0.100125,0.599289
0.100146,0.599185
0.100167,0.599081
0.100188,0.598977
0.100208,0.598873
0.100229,0.598768
0.100250,0.598664
0.100271,0.598560
0.100292,0.598456
0.100313,0.598352
0.100333,0.598248
0.100354,0.598143
0.100375,0.598039
0.100396,0.597935
0.100417,0.597831
0.100437,0.597727
0.100458,0.597622
0.100479,0.597518
0.100500,0.597414
0.100521,0.597310
0.100542,0.597206
0.100562,0.597101
0.100583,0.596997
0.100604,0.596893
0.100625,0.596789
0.100646,0.596685
0.100667,0.596581
0.100687,0.596476
0.100708,0.596372
0.100729,0.596268
0.100750,0.596164
0.100771,0.596060
0.100792,0.595955
0.100813,0.595851
0.100833,0.595747
0.100854,0.595643
0.100875,0.595539
0.100896,0.595434
0.100917,0.595330
0.100938,0.595226
0.100958,0.595122
0.100979,0.595018
0.101000,0.594913
0.101021,0.594809
0.101042,0.594705
0.101062,0.594601
0.101083,0.594497
0.101104,0.594393
0.101125,0.594288
0.101146,0.594184
0.101167,0.594080
0.101187,0.593976
0.101208,0.593872
0.101229,0.593767
0.101250,0.593663
0.101271,0.593559
0.101292,0.593455
0.101313,0.593351
0.101333,0.593246
0.101354,0.593142
0.101375,0.593038
0.101396,0.592934
0.101417,0.592830
0.101438,0.592726
0.101458,0.592621
0.101479,0.592517
0.101500,0.592413
0.101521,0.592309
0.101542,0.592205
0.101562,0.592100
0.101583,0.591996
0.101604,0.591892
0.101625,0.591788
0.101646,0.591684
0.101667,0.591579
0.101687,0.591475
0.101708,0.591371
0.101729,0.591267
0.101750,0.591163
0.101771,0.591058
0.101792,0.590954
0.101812,0.590850
0.101833,0.590746
0.101854,0.590642
0.101875,0.590538
0.101896,0.590433
0.101917,0.590329
0.101938,0.590225
0.101958,0.590121
0.101979,0.590017
0.102000,0.589912
0.102021,0.589808
0.102042,0.589704
0.102063,0.589600
0.102083,0.589496
0.102104,0.589391
0.102125,0.589287
0.102146,0.589183
0.102167,0.589079
0.102187,0.588975
0.102208,0.588871
0.102229,0.588766
0.102250,0.588662
0.102271,0.588558
0.102292,0.588454
0.102312,0.588350
0.102333,0.588245
0.102354,0.588141
0.102375,0.588037
0.102396,0.587933
0.102417,0.587829
0.102438,0.587724
0.102458,0.587620
0.102479,0.587516
0.102500,0.587412
0.102521,0.587308
0.102542,0.587204
0.102563,0.587099
0.102583,0.586995
0.102604,0.586891
0.102625,0.586787
0.102646,0.586683
0.102667,0.586578
0.102688,0.586474
0.102708,0.586370
0.102729,0.586266
0.102750,0.586162
0.102771,0.586057
0.102792,0.585953
0.102812,0.585849
0.102833,0.585745
0.102854,0.585641
0.102875,0.585536
0.102896,0.585432
0.102917,0.585328
0.102937,0.585224
0.102958,0.585120
0.102979,0.585016
0.103000,0.584911
0.103021,0.584807
0.103042,0.584703
0.103063,0.584599
0.103083,0.584495
0.103104,0.584390
0.103125,0.584286
0.103146,0.584182
0.103167,0.584078
0.103188,0.583974
0.103208,0.583869
0.103229,0.583765
0.103250,0.583661
0.103271,0.583557
0.103292,0.583453
0.103312,0.583349
0.103333,0.583244
0.103354,0.583140
0.103375,0.583036
0.103396,0.582932
0.103417,0.582828
0.103437,0.582723
0.103458,0.582619
0.103479,0.582515
0.103500,0.582411
0.103521,0.582307
0.103542,0.582202
0.103562,0.582098
0.103583,0.581994
0.103604,0.581890
0.103625,0.581786
0.103646,0.581681
0.103667,0.581577
0.103688,0.581473
0.103708,0.581369
0.103729,0.581265
0.103750,0.581161
0.103771,0.581056
0.103792,0.580952
0.103813,0.580848
0.103833,0.580744
0.103854,0.580640
0.103875,0.580535
0.103896,0.580431
0.103917,0.580327
0.103937,0.580223
0.103958,0.580119
0.103979,0.580014
0.104000,0.579910
0.104021,0.579806
0.104042,0.579702
0.104062,0.579598
0.104083,0.579494
0.104104,0.579389
0.104125,0.579285
0.104146,0.579181
0.104167,0.579077
0.104188,0.578973
0.104208,0.578868
0.104229,0.578764
0.104250,0.578660
0.104271,0.578556
0.104292,0.578452
0.104313,0.578347
0.104333,0.578243
0.104354,0.578139
0.104375,0.578035
0.104396,0.577931
0.104417,0.577826
0.104438,0.577722
0.104458,0.577618
0.104479,0.577514
0.104500,0.577410
0.104521,0.577306
0.104542,0.577201
0.104562,0.577097
0.104583,0.576993
0.104604,0.576889
0.104625,0.576785
0.104646,0.576680
0.104667,0.576576
0.104687,0.576472
0.104708,0.576368
0.104729,0.576264
0.104750,0.576159
0.104771,0.576055
0.104792,0.575951
0.104813,0.575847
0.104833,0.575743
0.104854,0.575639
0.104875,0.575534
0.104896,0.575430
0.104917,0.575326
0.104938,0.575222
0.104958,0.575118
0.104979,0.575013
0.105000,0.574909
0.105021,0.574805
0.105042,0.574701
0.105062,0.574597
0.105083,0.574492
0.105104,0.574388
0.105125,0.574284
0.105146,0.574180
0.105167,0.574076
0.105187,0.573972
0.105208,0.573867
0.105229,0.573763
0.105250,0.573659
0.105271,0.573555
0.105292,0.573451
0.105312,0.573346
0.105333,0.573242
0.105354,0.573138
0.105375,0.573034
0.105396,0.572930
0.105417,0.572825
0.105438,0.572721
0.105458,0.572617
0.105479,0.572513
0.105500,0.572409
0.105521,0.572304
0.105542,0.572200
0.105563,0.572096
0.105583,0.571992
0.105604,0.571888
0.105625,0.571784
0.105646,0.571679
0.105667,0.571575
0.105687,0.571471
0.105708,0.571367
0.105729,0.571263
0.105750,0.571158
0.105771,0.571054
0.105792,0.570950
0.105812,0.570846
0.105833,0.570742
0.105854,0.570637
0.105875,0.570533
0.105896,0.570429
0.105917,0.570325
0.105938,0.570221
0.105958,0.570117
0.105979,0.570012
0.106000,0.569908
0.106021,0.569804
0.106042,0.569700
0.106063,0.569596
0.106083,0.569491
0.106104,0.569387
0.106125,0.569283
0.106146,0.569179
0.106167,0.569075
0.106188,0.568970
0.106208,0.568866
0.106229,0.568762
0.106250,0.568658
0.106271,0.568554
0.106292,0.568449
0.106312,0.568345
0.106333,0.568241
0.106354,0.568137
0.106375,0.568033
0.106396,0.567929
0.106417,0.567824
0.106437,0.567720
0.106458,0.567616
0.106479,0.567512
0.106500,0.567408
0.106521,0.567303
0.106542,0.567199
0.106563,0.567095
0.106583,0.566991
0.106604,0.566887
0.106625,0.566782
0.106646,0.566678
0.106667,0.566574
0.106688,0.566470
0.106708,0.566366
0.106729,0.566262
0.106750,0.566157
0.106771,0.566053
0.106792,0.565949
0.106812,0.565845
0.106833,0.565741
0.106854,0.565636
0.106875,0.565532
0.106896,0.565428
0.106917,0.565324
0.106937,0.565220
0.106958,0.565115
0.106979,0.565011
0.107000,0.564907
0.107021,0.564803
0.107042,0.564699
0.107063,0.564595
0.107083,0.564490
0.107104,0.564386
0.107125,0.564282
0.107146,0.564178
0.107167,0.564074
0.107188,0.563969
0.107208,0.563865
0.107229,0.563761
0.107250,0.563657
0.107271,0.563553
0.107292,0.563448
0.107313,0.563344
0.107333,0.563240
0.107354,0.563136
0.107375,0.563032
0.107396,0.562927
0.107417,0.562823
0.107437,0.562719
0.107458,0.562615
0.107479,0.562511
0.107500,0.562407
0.107521,0.562302
0.107542,0.562198
0.107562,0.562094
0.107583,0.561990
0.107604,0.561886
0.107625,0.561781
0.107646,0.561677
0.107667,0.561573
0.107688,0.561469
0.107708,0.561365
0.107729,0.561260
0.107750,0.561156
0.107771,0.561052
0.107792,0.560948
0.107813,0.560844
0.107833,0.560740
0.107854,0.560635
0.107875,0.560531
0.107896,0.560427
0.107917,0.560323
0.107937,0.560219
0.107958,0.560114
0.107979,0.560010
0.108000,0.559906
0.108021,0.559802
0.108042,0.559698
0.108062,0.559593
0.108083,0.559489
0.108104,0.559385
0.108125,0.559281
0.108146,0.559177
0.108167,0.559072
0.108187,0.558968
0.108208,0.558864
0.108229,0.558760
0.108250,0.558656
0.108271,0.558552
0.108292,0.558447
0.108313,0.558343
0.108333,0.558239
0.108354,0.558135
0.108375,0.558031
0.108396,0.557926
0.108417,0.557822
0.108438,0.557718
0.108458,0.557614
0.108479,0.557510
0.108500,0.557405
0.108521,0.557301
0.108542,0.557197
0.108562,0.557093
0.108583,0.556989
0.108604,0.556885
0.108625,0.556780
0.108646,0.556676
0.108667,0.556572
0.108687,0.556468
0.108708,0.556364
0.108729,0.556259
0.108750,0.556155
0.108771,0.556051
0.108792,0.555947
0.108813,0.555843
0.108833,0.555738
0.108854,0.555634
0.108875,0.555530
0.108896,0.555426
0.108917,0.555322
0.108938,0.555218
0.108958,0.555113
0.108979,0.555009
0.109000,0.554905
0.109021,0.554801
0.109042,0.554697
0.109063,0.554592
0.109083,0.554488
0.109104,0.554384
0.109125,0.554280
0.109146,0.554176
0.109167,0.554071
0.109187,0.553967
0.109208,0.553863
0.109229,0.553759
0.109250,0.553655
0.109271,0.553550
0.109292,0.553446
0.109312,0.553342
0.109333,0.553238
0.109354,0.553134
0.109375,0.553030
0.109396,0.552925
0.109417,0.552821
0.109438,0.552717
0.109458,0.552613
0.109479,0.552509
0.109500,0.552404
0.109521,0.552300
0.109542,0.552196
0.109563,0.552092
0.109583,0.551988
0.109604,0.551883
0.109625,0.551779
0.109646,0.551675
0.109667,0.551571
0.109687,0.551467
0.109708,0.551363
0.109729,0.551258
0.109750,0.551154
0.109771,0.551050
0.109792,0.550946
0.109812,0.550842
0.109833,0.550737
0.109854,0.550633
0.109875,0.550529
0.109896,0.550425
0.109917,0.550321
0.109937,0.550216
0.109958,0.550112
0.109979,0.550008
0.110000,0.549904
0.110021,0.549800
0.110042,0.549695
0.110063,0.549591
0.110083,0.549487
0.110104,0.549383
0.110125,0.549279
0.110146,0.549175
0.110167,0.549070
0.110188,0.548966
0.110208,0.548862
0.110229,0.548758
0.110250,0.548654
0.110271,0.548549
0.110292,0.548445
0.110312,0.548341
0.110333,0.548237
0.110354,0.548133
0.110375,0.548028
0.110396,0.547924
0.110417,0.547820
0.110437,0.547716
0.110458,0.547612
0.110479,0.547508
0.110500,0.547403
0.110521,0.547299
0.110542,0.547195
0.110563,0.547091
0.110583,0.546987
0.110604,0.546882
0.110625,0.546778
0.110646,0.546674
0.110667,0.546570
0.110688,0.546466
0.110708,0.546361
0.110729,0.546257
0.110750,0.546153
0.110771,0.546049
0.110792,0.545945
0.110813,0.545841
0.110833,0.545736
0.110854,0.545632
0.110875,0.545528
0.110896,0.545424
0.110917,0.545320
0.110937,0.545215
0.110958,0.545111
0.110979,0.545007
0.111000,0.544903
0.111021,0.544799
0.111042,0.544694
0.111062,0.544590
0.111083,0.544486
0.111104,0.544382
0.111125,0.544278
0.111146,0.544173
0.111167,0.544069
0.111188,0.543965
0.111208,0.543861
0.111229,0.543757
0.111250,0.543653
0.111271,0.543548
0.111292,0.543444
0.111313,0.543340
0.111333,0.543236
0.111354,0.543132
0.111375,0.543027
0.111396,0.542923
0.111417,0.542819
0.111437,0.542715
0.111458,0.542611
0.111479,0.542506
0.111500,0.542402
0.111521,0.542298
0.111542,0.542194
0.111562,0.542090
0.111583,0.541986
0.111604,0.541881
0.111625,0.541777
0.111646,0.541673
0.111667,0.541569
0.111687,0.541465
0.111708,0.541360
0.111729,0.541256
0.111750,0.541152
0.111771,0.541048
0.111792,0.540944
0.111813,0.540839
0.111833,0.540735
0.111854,0.540631
0.111875,0.540527
0.111896,0.540423
0.111917,0.540318
0.111938,0.540214
0.111958,0.540110
0.111979,0.540006
0.112000,0.539902
0.112021,0.539798
0.112042,0.539693
0.112062,0.539589
0.112083,0.539485
0.112104,0.539381
0.112125,0.539277
0.112146,0.539172
0.112167,0.539068
0.112187,0.538964
0.112208,0.538860
0.112229,0.538756
0.112250,0.538651
0.112271,0.538547
0.112292,0.538443
0.112313,0.538339
0.112333,0.538235
0.112354,0.538131
0.112375,0.538026
0.112396,0.537922
0.112417,0.537818
0.112438,0.537714
0.112458,0.537610
0.112479,0.537505
0.112500,0.537401
0.112521,0.537297
0.112542,0.537193
0.112562,0.537089
0.112583,0.536984
0.112604,0.536880
0.112625,0.536776
0.112646,0.536672
0.112667,0.536568
0.112687,0.536463
0.112708,0.536359
0.112729,0.536255
0.112750,0.536151
0.112771,0.536047
0.112792,0.535943
0.112812,0.535838
0.112833,0.535734
0.112854,0.535630
0.112875,0.535526
0.112896,0.535422
0.112917,0.535317
0.112938,0.535213
0.112958,0.535109
0.112979,0.535005
0.113000,0.534901
0.113021,0.534796
0.113042,0.534692
0.113063,0.534588
0.113083,0.534484
0.113104,0.534380
0.113125,0.534276
0.113146,0.534171
0.113167,0.534067
0.113187,0.533963
0.113208,0.533859
0.113229,0.533755
0.113250,0.533650
0.113271,0.533546
0.113292,0.533442
0.113312,0.533338
0.113333,0.533234
0.113354,0.533129
0.113375,0.533025
0.113396,0.532921
0.113417,0.532817
0.113438,0.532713
0.113458,0.532609
0.113479,0.532504
0.113500,0.532400
0.113521,0.532296
0.113542,0.532192
0.113563,0.532088
0.113583,0.531983
0.113604,0.531879
0.113625,0.531775
0.113646,0.531671
0.113667,0.531567
0.113688,0.531462
0.113708,0.531358
0.113729,0.531254
0.113750,0.531150
0.113771,0.531046
0.113792,0.530941
0.113812,0.530837
0.113833,0.530733
0.113854,0.530629
0.113875,0.530525
0.113896,0.530421
0.113917,0.530316
0.113937,0.530212
0.113958,0.530108
0.113979,0.530004
0.114000,0.529900
0.114021,0.529795
0.114042,0.529691
0.114063,0.529587
0.114083,0.529483
0.114104,0.529379
0.114125,0.529274
0.114146,0.529170
0.114167,0.529066
0.114188,0.528962
0.114208,0.528858
0.114229,0.528754
0.114250,0.528649
0.114271,0.528545
0.114292,0.528441
0.114312,0.528337
0.114333,0.528233
0.114354,0.528128
0.114375,0.528024
0.114396,0.527920
0.114417,0.527816
0.114437,0.527712
0.114458,0.527607
0.114479,0.527503
0.114500,0.527399
0.114521,0.527295
0.114542,0.527191
0.114562,0.527086
0.114583,0.526982
0.114604,0.526878
0.114625,0.526774
0.114646,0.526670
0.114667,0.526566
0.114688,0.526461
0.114708,0.526357
0.114729,0.526253
0.114750,0.526149
0.114771,0.526045
0.114792,0.525940
0.114813,0.525836
0.114833,0.525732
0.114854,0.525628
0.114875,0.525524
0.114896,0.525419
0.114917,0.525315
0.114937,0.525211
0.114958,0.525107
0.114979,0.525003
0.115000,0.524899
0.115021,0.524794
0.115042,0.524690
0.115062,0.524586
0.115083,0.524482
0.115104,0.524378
0.115125,0.524273
0.115146,0.524169
0.115167,0.524065
0.115188,0.523961
0.115208,0.523857
0.115229,0.523752
0.115250,0.523648
0.115271,0.523544
0.115292,0.523440
0.115313,0.523336
0.115333,0.523232
0.115354,0.523127
0.115375,0.523023
0.115396,0.522919
0.115417,0.522815
0.115438,0.522711
0.115458,0.522606
0.115479,0.522502
0.115500,0.522398
0.115521,0.522294
0.115542,0.522190
0.115562,0.522085
0.115583,0.521981
0.115604,0.521877
0.115625,0.521773
0.115646,0.521669
0.115667,0.521564
0.115687,0.521460
0.115708,0.521356
0.115729,0.521252
0.115750,0.521148
0.115771,0.521044
0.115792,0.520939
0.115813,0.520835
0.115833,0.520731
0.115854,0.520627
0.115875,0.520523
0.115896,0.520418
0.115917,0.520314
0.115938,0.520210
0.115958,0.520106
0.115979,0.520002
0.116000,0.519897
0.116021,0.519793
0.116042,0.519689
0.116062,0.519585
0.116083,0.519481
0.116104,0.519377
0.116125,0.519272
0.116146,0.519168
0.116167,0.519064
0.116187,0.518960
0.116208,0.518856
0.116229,0.518751
0.116250,0.518647
0.116271,0.518543
0.116292,0.518439
0.116312,0.518335
0.116333,0.518230
0.116354,0.518126
0.116375,0.518022
0.116396,0.517918
0.116417,0.517814
0.116438,0.517709
0.116458,0.517605
0.116479,0.517501
0.116500,0.517397
0.116521,0.517293
0.116542,0.517189
0.116563,0.517084
0.116583,0.516980
0.116604,0.516876
0.116625,0.516772
0.116646,0.516668
0.116667,0.516563
0.116687,0.516459
0.116708,0.516355
0.116729,0.516251
0.116750,0.516147
0.116771,0.516042
0.116792,0.515938
0.116812,0.515834
0.116833,0.515730
0.116854,0.515626
0.116875,0.515522
0.116896,0.515417
0.116917,0.515313
0.116938,0.515209
0.116958,0.515105
0.116979,0.515001
0.117000,0.514896
0.117021,0.514792
0.117042,0.514688
0.117063,0.514584
0.117083,0.514480
0.117104,0.514375
0.117125,0.514271
0.117146,0.514167
0.117167,0.514063
0.117188,0.513959
0.117208,0.513855
0.117229,0.513750
0.117250,0.513646
0.117271,0.513542
0.117292,0.513438
0.117312,0.513334
0.117333,0.513229
0.117354,0.513125
0.117375,0.513021
0.117396,0.512917
0.117417,0.512813
0.117437,0.512708
0.117458,0.512604
0.117479,0.512500
0.117500,0.512396
0.117521,0.512292
0.117542,0.512187
0.117563,0.512083
0.117583,0.511979
0.117604,0.511875
0.117625,0.511771
0.117646,0.511667
0.117667,0.511562
0.117688,0.511458
0.117708,0.511354
0.117729,0.511250
0.117750,0.511146
0.117771,0.511041
0.117792,0.510937
0.117812,0.510833
0.117833,0.510729
0.117854,0.510625
0.117875,0.510520
0.117896,0.510416
0.117917,0.510312
0.117937,0.510208
0.117958,0.510104
0.117979,0.510000
0.118000,0.509895
0.118021,0.509791
0.118042,0.509687
0.118063,0.509583
0.118083,0.509479
0.118104,0.509374
0.118125,0.509270
0.118146,0.509166
0.118167,0.509062
0.118188,0.508958
0.118208,0.508853
0.118229,0.508749
0.118250,0.508645
0.118271,0.508541
0.118292,0.508437
0.118313,0.508332
0.118333,0.508228
0.118354,0.508124
0.118375,0.508020
0.118396,0.507916
0.118417,0.507812
0.118437,0.507707
0.118458,0.507603
0.118479,0.507499
0.118500,0.507395
0.118521,0.507291
0.118542,0.507186
0.118562,0.507082
0.118583,0.506978
0.118604,0.506874
0.118625,0.506770
0.118646,0.506665
0.118667,0.506561
0.118688,0.506457
0.118708,0.506353
0.118729,0.506249
0.118750,0.506145
0.118771,0.506040
0.118792,0.505936
0.118813,0.505832
0.118833,0.505728
0.118854,0.505624
0.118875,0.505519
0.118896,0.505415
0.118917,0.505311
0.118937,0.505207
0.118958,0.505103
0.118979,0.504998
0.119000,0.504894
0.119021,0.504790
0.119042,0.504686
0.119062,0.504582
0.119083,0.504478
0.119104,0.504373
0.119125,0.504269
0.119146,0.504165
0.119167,0.504061
0.119187,0.503957
0.119208,0.503852
0.119229,0.503748
0.119250,0.503644
0.119271,0.503540
0.119292,0.503436
0.119313,0.503331
0.119333,0.503227
0.119354,0.503123
0.119375,0.503019
